ID,AUTHOR_ID,LINK,CONTENT,ZAN,ZHUANFA,PINGLUN,TIME
88,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/499399744886836,"Photos captured by an eyewitness show the devastating damage the underwater eruption of the Hunga Tonga volcano and the subsequent tsunami waves have inflicted on Tonga’s capital city Nuku’alofa. Some of the telephone links between the island nation and the wider world have been restored, but fully restoring internet connectivity is expected to take at least a month, according to the owner of Tonga’s only underwater communications cable.#CGTNAmerica",461,40,3,2022-01-21 00:31:21
89,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/499395798220564,"The number of Americans applying for unemployment jumped to 286,000 for the week, a bump of 55,000 applicants and the highest number of claims since mid-October. #unemployment #US #CGTNAmerica",168,13,19,2022-01-21 00:31:28
90,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/499286628231481,"Yiannis Exarchos, CEO of the Olympic Broadcasting Services (OBS), said the opening ceremony for the coming 2022 Winter Olympic Games will be just as impressive as its iconic summer counterpart in 2008. #Beijing2022",347,16,10,2022-01-20 23:31:36
91,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/499340961559381,Chinese State Councilor and Foreign Minister Wang Yi on Thursday urged China and Germany to consolidate the keynote of cooperation and dialogue in China-Germany relations and to promote the overall performance of mutually beneficial relations.Wang made his remarks during a virtual meeting with new German foreign minister Annalena Baerbock. For more: https://news.cgtn.com/.../Wang-Yi-holds-a.../index.html,143,1,7,2022-01-20 23:31:43
92,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/499274318232712,The Pentagon has declassified and publicly released video footage of a U.S. drone strike in Kabul that killed 10 civilians in the final hours of a chaotic American withdrawal that ended a 20-year war in Afghanistan.,202,9,22,2022-01-20 23:31:51
93,1,https://www.facebook.com/watch/?v=307516891324660,U.S. President Joe Biden ended his first year in office. What makes a seemingly genuine and engaging…展开,209,5297,6,2022-01-20 22:31:57
94,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/499087984918012,"Beijing, the dual Olympic city, has seen its first snow of 2022 right on the day of the Major Cold, the last solar term of a year on the Chinese lunar calendar, marking the dead of winter and ushering in the Chinese New Year. For more: https://news.cgtn.com/.../Beijing-sees-first.../index.html",0,60,33,2022-01-20 21:32:07
95,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/499282524898558,"The Communist Party of China's (CPC) top disciplinary agency pledged to maintain a strong, persistent crackdown on corruption in a communique released Thursday.The communique was adopted at the sixth plenary session of the 19th CPC Central Commission for Discipline Inspection held in Beijing from Tuesday to Thursday. For more: https://news.cgtn.com/.../CPC-vows-to-maintain.../index.html",266,6,3,2022-01-20 21:32:15
96,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/499147534912057,"Canceling additional tariffs is beneficial to both China and the U.S. and is conducive to the recovery of the world economy, a spokesperson of China's Ministry of Commerce made the remarks on Sunday after Biden said he was ""uncertain"" to lift tariffs Trump imposed on Chinese imports.",310,3,11,2022-01-20 20:32:22
97,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/498984944928316,"Why not try Mianxianhu for breakfast when you're in Quanzhou? It's a traditional Fujian's delicacy made of super thin noodles cooked until they become a paste-like porridge. Quanzhou, east China #Foodwise #Quanzhou",0,40,72,2022-01-20 20:32:36
98,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/499236228236521,"Chinese Foreign Ministry spokesperson Zhao Lijian on Thursday said China opposes the United States allowing a senior official of the #Taiwan region to transit through the U.S.According to media reports, Lai Ching-te was planning to transit through the U.S. en route to Honduras, where he would attend Xiomara Castro's inauguration as Honduran president and might publicly interact with U.S. Vice President Kamala Harris.In response, Zhao said the Chinese side has also always rejected any form of official contact between the U.S. and China's Taiwan region. Read more: https://news.cgtn.com/.../China-opposes-U-S.../index.html",286,7,18,2022-01-20 20:32:47
99,1,https://www.facebook.com/watch/?v=738970703743847,"In his first year as U.S. president, Joe Biden's ""Pivot to Asia"" was done with guns. The military encirclement of China could render what Brookings analyst Ryan Hass described as ""mutually tolerable friction"" quite intolerable quite quickly. Is there anything that could more easily lead to war? #CGTNOpinion #TakeNote For more: https://news.cgtn.com/.../One-year-in-Biden.../index.html收起",169,1486,6684,2022-01-20 20:32:54
100,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/499034174923393,"The five BRICS countries should safeguard the common interests of emerging markets and developing countries and play a greater role in upholding multilateralism, enhancing anti-pandemic cooperation and boosting economic recovery, said China's BRICS Sherpa and Vice Foreign Minister Ma Zhaoxu on Tuesday.Ma made the remarks while hosting the 2022 the First BRICS Sherpas' Meeting held via video conference in Beijing, China.For more: https://news.cgtn.com/.../China-holds-1st.../index.html",338,6,5,2022-01-20 19:33:01
101,1,https://www.facebook.com/watch/?v=3042654945993981,"Borge Brende, president of World Economic Forum, says he has heard a lot of positive response from business partners about Chinese President #XiJinping's speech at this year's #DavosAgenda.收起",136,1500,6684,2022-01-20 18:33:09
102,1,https://www.facebook.com/watch/?v=2183003538515057,"Whether you're a winter sports enthusiast or not, they welcome you to the world of ice and snow. Three young North American athletes invite you to join them as they pursue their shared #OneDream. #Beijing2022 For more: https://news.cgtn.com/.../CGTN-s-sixth-short.../index.html收起",130,3290,6684,2022-01-20 18:33:17
103,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/498951688264975, #CGTNOpinion The first year of the Biden presidency: A more divided U.S. #cartoons For more: https://news.cgtn.com/.../The-first-year-of.../index.html,295,8,9,2022-01-20 18:33:27
104,1,https://www.facebook.com/watch/?v=343093410765164,"Vision turned reality. President of the World Curling Federation Kate Caithness told Liu Xin that China has done a fantastic job in realizing a vision of engaging 300 million people in winter sports. For curling, ""500 ice rinks have been built throughout China."" #MasterTalks Liuxininbeijing收起",167,1372,6684,2022-01-20 17:33:34
105,1,https://www.facebook.com/watch/?v=374255881129568,"CGTN's series ""The Game Makers"" profiles a group of people who make tremendous contributions to the …展开",111,1506,6684,2022-01-20 16:33:41
106,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/498692974957513,"The TSA confiscated a record number of firearms at checkpoints for 2021. The Transportation Security Administration said they stopped 5,972 firearms over the course of the year, a 34% increase from 2019.The agency reported that 86% of the confiscated guns were loaded at the time.Getting caught with a firearm could be very costly. An unloaded gun carries a fine between $1,500 and $2,475 and a criminal referral, while loaded guns could lead to a fine between $3,000 to $10,000.",309,1,0,2022-01-20 16:35:59
107,1,https://www.facebook.com/cgtnamerica/posts/4725964317498803,"The TSA confiscated a record number of firearms at checkpoints for 2021. The Transportation Security Administration said they stopped 5,972 firearms over the course of the year, a 34% increase from 2019.The agency reported that 86% of the confiscated guns were loaded at the time.Getting caught with a firearm could be very costly. An unloaded gun carries a fine between $1,500 and $2,475 and a criminal referral, while loaded guns could lead to a fine between $3,000 to $10,000.",8,4,0,2022-01-20 13:36:07
108,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/499122701581207,"China will continue to provide Tonga with cash and other disaster-relief materials to the affected areas, Zhao Lijian, a spokesperson of the Foreign Ministry said on Thursday.",643,9,42,2022-01-20 16:36:16
109,1,https://www.facebook.com/watch/?v=487761129371832,"A Chinese mountain cat known as ""Huang Rong"" was the first in the world to be successfully released …展开",152,2330,4,2022-01-20 15:36:23
110,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/499053074921503,"The government of #Tonga has instituted a state of emergency from January 16 to February 13 due to the recent volcanic eruption and consequent tsunami, the prime minister's office announced on Wednesday.",301,21,16,2022-01-20 14:36:34
111,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/499052594921551,"The Chinese Embassy in Tonga has donated 100,000 U.S. dollars in basic humanitarian assistance to the disaster-stricken island nation, #Tonga's ambassador to China Tau'aika 'Uta'atu told CGTN on Thursday.",392,3,5,2022-01-20 14:36:43
112,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/498881964938614," The giant panda stays a rotund figure despite being almost a vegetarian. Now, Chinese zoologists have found out why.The study published on Wednesday in the journal Cell Reports revealed that changes in their gut microbiota – the bacteria living in their gut – may play a part.",0,41,40,2022-01-20 14:36:52
113,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/498838618276282,"The Beijing-Zhangjiakou high-speed railway, the world's first smart high-speed railway fully covered by a 5G network, will serve as the Olympics Express at the upcoming Beijing Games. Take a look at what makes it special! #Beijing2022",532,70,24,2022-01-20 14:37:03
114,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/498980381595439,Chinese President #XiJinping and his Belarusian counterpart Alexander Lukashenko on Thursday exchanged congratulatory messages on the 30th anniversary of the establishment of diplomatic ties between the two countries.,305,2,10,2022-01-20 13:37:11
115,1,https://www.facebook.com/ChinaGlobalTVNetwork/posts/498907624936048,"China cut its benchmark lending rates for corporate and household loans for a second straight month at its January fixing on Thursday, while lowering a mortgage reference rate for the first time in nearly two years.",0,22,11,2022-01-20 13:37:18
116,1,https://www.facebook.com/watch/?v=619308889362826,"The death toll in Tonga after the volcanic eruption and tsunami could rise further, and the biggest challenge for the government is water supply and ash cleanup, Tonga's Consul General in Sydney Louise Waterhouse said in an exclusive interview with CMG reporter Wang Cong. She also said the Chinese community in #Tonga will play an important role in helping the country recover.收起",130,1676,6684,2022-01-20 13:37:25
117,1,https://www.facebook.com/watch/?v=2072346169609848,Perhaps even more remarkable is the fulfilling life they are leading away from the world of ice and snow. Watch #OneDream featuring three Chinese athletes. #Beijing2022 For more: https://news.cgtn.com/.../CGTN-s-fifth-short.../index.html收起,117,2582,6684,2022-01-20 13:37:33
118,1,https://www.facebook.com/watch/?v=948043239232278,The Land Satellite Remote Sensing Application Center of the Chinese Ministry of Natural Resources captured multiple images of the Tongan capital Nuku'alofa after the volcanic eruptions on January 14 and 15. Comparison with images captured in August 2020 demonstrates that the volcanic ash has changed the island's surface from green to gray.收起,107,2655,6684,2022-01-20 13:37:42
